2017-11-08 16:28:41,177 [main] INFO  [com.game.draw.App] - win=1
2017-11-08 16:28:41,177 [main] INFO  [com.game.draw.App] - winlvl=0
2017-11-08 16:29:48,151 [main] DEBUG [com.game.draw.App] - Hello World!
2017-11-08 16:29:48,162 [main] INFO  [com.game.draw.App] - bet=7
2017-11-08 16:29:48,162 [main] INFO  [com.game.draw.App] - win=1
2017-11-08 16:29:48,162 [main] INFO  [com.game.draw.App] - winlvl=0
2017-11-08 16:30:10,391 [main] DEBUG [com.game.draw.App] - Hello World!
2017-11-08 16:30:10,401 [main] INFO  [com.game.draw.App] - bet=15
2017-11-08 16:30:10,401 [main] INFO  [com.game.draw.App] - win=1
2017-11-08 16:30:10,401 [main] INFO  [com.game.draw.App] - winlvl=0
